timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610528598674,68,ALL_LKS,200,,Csae 1 1-1,text,true,,27605,997,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKS?_dc=0.7022970167851543,67,0,0
1610528598667,76,ALL_LKS,200,,Csae 1 1-3,text,true,,27605,996,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKS?_dc=0.877397750332262,76,0,0
1610528598755,48,netmasks,200,,Csae 1 1-3,text,true,,1339,983,3,3,https://192.168.78.11/dcTrackApp/api/v2/lookups/netmasks?_dc=0.7382265255468542,48,0,0
1610528598771,34,netmasks,200,,Csae 1 1-1,text,true,,1339,984,3,3,https://192.168.78.11/dcTrackApp/api/v2/lookups/netmasks?_dc=0.26427793724150195,34,0,0
1610528598759,48,netmasks,200,,Csae 1 1-2,text,true,,1339,982,3,3,https://192.168.78.11/dcTrackApp/api/v2/lookups/netmasks?_dc=0.393418585018121,47,0,0
1610528598827,76,locationLevel/2,200,,Csae 1 1-3,text,true,,4713,1019,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2?_dc=0.6379390736419535,76,0,0
1610528598816,95,locationLevel/2,200,,Csae 1 1-2,text,true,,4719,1019,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2?_dc=0.8659992768538761,95,0,0
1610528598860,51,locationLevel/2,200,,Csae 1 1-1,text,true,,4719,1019,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2?_dc=0.7287493010093022,51,0,0
1610528598925,64,ALL_LKU,200,,Csae 1 1-3,text,true,,33685,997,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKU?_dc=0.7348936628908094,63,0,0
1610528598930,60,ALL_LKU,200,,Csae 1 1-1,text,true,,33685,997,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKU?_dc=0.8038010039228992,59,0,0
1610528598926,69,ALL_LKU,200,,Csae 1 1-2,text,true,,33654,998,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKU?_dc=0.21322998056225484,69,0,0
1610528599002,40,MAKE,200,,Csae 1 1-2,text,true,,16495,995,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/MAKE?_dc=0.34084485030938494,37,0,0
1610528599013,32,MAKE,200,,Csae 1 1-3,text,true,,16495,994,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/MAKE?_dc=0.6872434472643459,29,0,0
1610528599004,41,MAKE,200,,Csae 1 1-1,text,true,,16495,994,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/MAKE?_dc=0.5038754586077204,41,0,0
1610528599053,68,ALL_CUSTOM,200,,Csae 1 1-2,text,true,,57759,1000,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_CUSTOM?_dc=0.6401623213832897,66,0,0
1610528599060,65,ALL_CUSTOM,200,,Csae 1 1-3,text,true,,57759,1001,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_CUSTOM?_dc=0.18973623065312228,63,0,0
1610528599057,71,ALL_CUSTOM,200,,Csae 1 1-1,text,true,,57759,1000,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_CUSTOM?_dc=0.8518644786962659,69,0,0
1610528599144,26,USER,200,,Csae 1 1-2,text,true,,1713,994,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.1406096302680797,26,0,0
1610528599137,37,USER,200,,Csae 1 1-3,text,true,,1713,995,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.07915601843832687,37,0,0
1610528599148,26,USER,200,,Csae 1 1-1,text,true,,1713,995,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.09617781392197244,26,0,0
1610528599180,29,USER_GROUP,200,,Csae 1 1-2,text,true,,556,1001,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.08253203540677068,29,0,0
1610528599193,18,USER_GROUP,200,,Csae 1 1-3,text,true,,556,1000,3,3,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.5829178999989043,18,0,0
