timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1626730164980,0,dummy origin,200,OK,Csae 1 1-1,text,true,,114,0,1,2,null,0,0,0
1626730165059,250,load root,200,OK,Csae 1 1-1,text,true,,2321,360,1,2,https://192.168.78.176/dcim/,189,0,182
1626730165059,189,load root-0,301,Moved Permanently,Csae 1 1-1,text,true,,459,117,1,2,https://192.168.78.176/,189,0,182
1626730165249,27,load root-1,301,Moved Permanently,Csae 1 1-1,text,true,,460,121,1,2,https://192.168.78.176/dcim,27,0,0
1626730165277,32,load root-2,200,OK,Csae 1 1-1,text,true,,1402,122,1,2,https://192.168.78.176/dcim/,32,0,0
1626730165313,83,styles.08b8aa09052e959232e4.css,200,OK,Csae 1 1-1,text,true,,1325634,153,1,2,https://192.168.78.176/dcim/styles.08b8aa09052e959232e4.css,6,0,0
1626730165397,3,runtime-es2015.5558b2c0b4e72d6a3281.js,200,OK,Csae 1 1-1,text,true,,3583,160,1,2,https://192.168.78.176/dcim/runtime-es2015.5558b2c0b4e72d6a3281.js,3,0,0
1626730165401,14,polyfills-es2015.9d7d5ff3d15a12497388.js,200,OK,Csae 1 1-1,text,true,,123099,162,1,2,https://192.168.78.176/dcim/polyfills-es2015.9d7d5ff3d15a12497388.js,5,0,0
1626730165416,54,main-es2015.92e191cf2f3fbc711d04.js,200,OK,Csae 1 1-1,text,true,,1428052,157,1,2,https://192.168.78.176/dcim/main-es2015.92e191cf2f3fbc711d04.js,4,0,0
1626730165472,2,34-es2015.f7cab52e1cff2c3f79a4.js,200,OK,Csae 1 1-1,text,true,,10186,155,1,2,https://192.168.78.176/dcim/34-es2015.f7cab52e1cff2c3f79a4.js,2,0,0
1626730165311,156,dcim embedded,200,"Number of samples in transaction : 5, number of failing samples : 0",Csae 1 1-1,,true,,2890554,787,1,2,null,20,8,0
1626730165590,15,models,401,,Csae 1 1-1,text,false,,444,169,1,2,https://192.168.78.176/dcTrackApp/api/v1/models?gcsr=0.9935388101533593,14,0,0
1626730165615,439,users,200,OK,Csae 1 1-1,text,true,,95133,751,1,2,https://192.168.78.176/login/login,126,0,0
1626730165615,126,users-0,302,Found,Csae 1 1-1,text,true,,1030,146,1,2,https://192.168.78.176/users?gcsr=0.5018729729867095,126,0,0
1626730165744,310,users-1,200,OK,Csae 1 1-1,text,true,,94103,605,1,2,https://192.168.78.176/login/login,304,0,0
1626730166057,11,0-es2015.b19c91df4cddb83c0cec.js,200,OK,Csae 1 1-1,text,true,,27881,631,1,2,https://192.168.78.176/dcim/0-es2015.b19c91df4cddb83c0cec.js,10,0,0
1626730166069,25,common-es2015.8581e2d42b19bd189b9b.js,200,OK,Csae 1 1-1,text,true,,786,636,1,2,https://192.168.78.176/dcim/common-es2015.8581e2d42b19bd189b9b.js,25,0,0
1626730166096,26,22-es2015.f044118a1a33f1e2f08a.js,200,OK,Csae 1 1-1,text,true,,153023,632,1,2,https://192.168.78.176/dcim/22-es2015.f044118a1a33f1e2f08a.js,17,0,0
1626730165475,516,load data,,"Number of samples in transaction : 5, number of failing samples : 1",Csae 1 1-1,,false,,277267,2819,1,2,null,192,132,0
1626730166124,10,clearSession,403,,Csae 1 1-1,text,false,,487,710,1,2,https://192.168.78.176/dcTrackApp/api/user/clearSession,10,0,0
1626730166137,33,login,200,OK,Csae 1 1-1,text,true,,94103,605,1,2,https://192.168.78.176/login/login,27,0,0
1626730166173,799,logout,200,OK,Csae 1 1-1,text,true,,691552,2558,1,2,https://192.168.78.176/login/login?redir=%2F,45,0,0
1626730166173,46,logout-0,302,Found,Csae 1 1-1,text,true,,1264,692,1,2,https://192.168.78.176/login/logout,45,0,0
1626730166220,241,logout-1,200,OK,Csae 1 1-1,text,true,,94051,615,1,2,https://192.168.78.176/login/login?redir=%2F,235,0,0
1626730166521,17,logout-2,200,OK,Csae 1 1-1,text,true,,162489,623,1,2,https://192.168.78.176/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,13,0,0
1626730166871,101,logout-3,200,OK,Csae 1 1-1,text,true,,433748,628,1,2,https://192.168.78.176/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,48,0,0
1626730167334,29,accessLevel,403,,Csae 1 1-1,text,false,,386,573,1,2,https://192.168.78.176/dcTrackApp/api/user/accessLevel,29,0,23
1626730167365,86,sunbird-login-bg.jpg,200,OK,Csae 1 1-1,bin,true,,687735,649,1,2,https://192.168.78.176/assets/raritan_assets/sunbird-login-bg-cfcde8aba14a2957fa25808c60c88d68d20c7d694dce2fb1392fd806c0d46459.jpg,61,0,0
1626730167453,7,login.css,200,OK,Csae 1 1-1,text,true,,162489,623,1,2,https://192.168.78.176/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,2,0,0
1626730167461,14,application.js,200,OK,Csae 1 1-1,text,true,,433748,628,1,2,https://192.168.78.176/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,1,0,0
1626730167476,42,sunbird-logo-white.png,200,OK,Csae 1 1-1,bin,true,,10090,651,1,2,https://192.168.78.176/assets/raritan_assets/sunbird-logo-white-7ec124f9162fab9ec2744d9284eb21e22d9d0fb679939b5c0f586d9735579d4a.png,42,0,0
1626730167520,8,fontawesome-webfont.woff2,200,OK,Csae 1 1-1,text,true,,77507,668,1,2,https://192.168.78.176/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0&v=4.7.0,5,0,0
1626730167530,9,Roboto-Regular.ttf,200,OK,Csae 1 1-1,text,true,,163224,639,1,2,https://192.168.78.176/assets/Roboto/Roboto-Regular-f0e5a21bf5c95e4c1bce2be98a3656ebcc6d42a21f41c4e3ebf69dd815702e54.ttf,4,0,0
1626730167364,166,load root page resource,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-1,,true,,1534793,3858,1,2,null,115,9,0
1626730167540,158,login,200,OK,Csae 1 1-1,text,true,,3752,3138,1,2,https://192.168.78.176/dcim/,150,0,0
1626730167540,150,login-0,302,Found,Csae 1 1-1,text,true,,1431,834,1,2,https://192.168.78.176/login/login,150,0,0
1626730167692,2,login-1,301,Moved Permanently,Csae 1 1-1,text,true,,459,765,1,2,https://192.168.78.176/,2,0,0
1626730167694,2,login-2,301,Moved Permanently,Csae 1 1-1,text,true,,460,769,1,2,https://192.168.78.176/dcim,2,0,0
1626730167697,1,login-3,200,OK,Csae 1 1-1,text,true,,1402,770,1,2,https://192.168.78.176/dcim/,1,0,0
1626730167700,40,styles.08b8aa09052e959232e4.css,200,OK,Csae 1 1-1,text,true,,1325634,801,1,2,https://192.168.78.176/dcim/styles.08b8aa09052e959232e4.css,2,0,0
1626730167741,1,runtime-es2015.5558b2c0b4e72d6a3281.js,200,OK,Csae 1 1-1,text,true,,3583,808,1,2,https://192.168.78.176/dcim/runtime-es2015.5558b2c0b4e72d6a3281.js,1,0,0
1626730167743,4,polyfills-es2015.9d7d5ff3d15a12497388.js,200,OK,Csae 1 1-1,text,true,,123099,810,1,2,https://192.168.78.176/dcim/polyfills-es2015.9d7d5ff3d15a12497388.js,1,0,0
1626730167748,40,main-es2015.92e191cf2f3fbc711d04.js,200,OK,Csae 1 1-1,text,true,,1428052,805,1,2,https://192.168.78.176/dcim/main-es2015.92e191cf2f3fbc711d04.js,1,0,0
1626730167789,2,34-es2015.f7cab52e1cff2c3f79a4.js,200,OK,Csae 1 1-1,text,true,,10186,803,1,2,https://192.168.78.176/dcim/34-es2015.f7cab52e1cff2c3f79a4.js,2,0,0
1626730167699,87,dcim embedded,200,"Number of samples in transaction : 5, number of failing samples : 0",Csae 1 1-1,,true,,2890554,4027,1,2,null,7,5,0
1626730164984,2204,"Login 01 (sign in, load resource)",,"Number of samples in transaction : 30, number of failing samples : 3",Csae 1 1-1,,false,,8385769,19435,1,2,null,784,603,205
1626730167799,116,models,200,,Csae 1 1-1,text,true,,602,817,1,2,https://192.168.78.176/dcTrackApp/api/v1/models?gcsr=0.5485194916301901,116,0,0
1626730164980,3088,Copy log of catalina,1,OK,Copy Logs 2-1,text,true,,62,0,1,2,null,0,0,0
1626730167932,368,users,302,Found,Csae 1 1-1,text,true,,1348,843,1,2,https://192.168.78.176/users?gcsr=0.9166171213871882,368,0,0
1626730168306,4,0-es2015.b19c91df4cddb83c0cec.js,200,OK,Csae 1 1-1,text,true,,27881,851,1,2,https://192.168.78.176/dcim/0-es2015.b19c91df4cddb83c0cec.js,3,0,0
1626730168312,2,common-es2015.8581e2d42b19bd189b9b.js,200,OK,Csae 1 1-1,text,true,,786,856,1,2,https://192.168.78.176/dcim/common-es2015.8581e2d42b19bd189b9b.js,2,0,0
1626730168315,5,22-es2015.f044118a1a33f1e2f08a.js,200,OK,Csae 1 1-1,text,true,,153023,852,1,2,https://192.168.78.176/dcim/22-es2015.f044118a1a33f1e2f08a.js,1,0,0
1626730168322,466,user_href,200,OK,Csae 1 1-1,text,true,,30573,821,1,2,https://192.168.78.176/users/1,465,0,0
1626730167791,961,load user data,200,"Number of samples in transaction : 6, number of failing samples : 0",Csae 1 1-1,,true,,214213,5040,1,2,null,955,52,0
1626730168805,50,accessLevel,200,,Csae 1 1-1,text,true,,447,957,1,2,https://192.168.78.176/dcTrackApp/api/user/accessLevel,50,0,0
1626730168858,1311,headerMenu,200,,Csae 1 1-1,text,true,,2341,959,1,2,https://192.168.78.176/dcTrackApp/api/v2/rbac/headerMenu,1311,0,0
1626730170175,42,accessLevel,200,,Csae 1 1-1,text,true,,447,957,1,2,https://192.168.78.176/dcTrackApp/api/user/accessLevel,42,0,17
1626730170219,630,default_location,200,,Csae 1 1-1,text,true,,358,962,1,2,https://192.168.78.176/dcTrackApp/api/user/default_location,630,0,0
1626730170852,152,APPLICATION_SETTING/0,200,,Csae 1 1-1,text,true,,913,982,1,2,https://192.168.78.176/dcTrackApp/api/v2/settings/dctrack/APPLICATION_SETTING/0,152,0,0
1626730171007,11,mmltEnabled,200,,Csae 1 1-1,text,true,,329,972,1,2,https://192.168.78.176/dcTrackApp/api/v2/settings/dctrack/mmltEnabled,11,0,0
1626730168072,3067,Copy log of production,1,OK,Copy Logs 2-1,text,true,,62,0,1,2,null,0,0,0
1626730171020,591,permissions,200,,Csae 1 1-1,text,true,,1190,960,1,2,https://192.168.78.176/dcTrackApp/api/v2/rbac/permissions,591,0,0
1626730171613,29,checkSessionCleanCache,200,,Csae 1 1-1,text,true,,472,974,1,2,https://192.168.78.176/dcTrackApp/api/user/checkSession?cleanCache=true,29,0,0
1626730171644,29,accessLevel,200,,Csae 1 1-1,text,true,,447,957,1,2,https://192.168.78.176/dcTrackApp/api/user/accessLevel,29,0,0
1626730171676,40,filterSettings,200,,Csae 1 1-1,text,true,,476,968,1,2,https://192.168.78.176/dcTrackApp/api/v2/locations/filterSettings,40,0,0
1626730171719,1699,favorites,200,,Csae 1 1-1,text,true,,3716583,1212,1,2,https://192.168.78.176/dcTrackApp/api/v2/locations/favorites/1?pageNumber=0&pageSize=0,1579,0,0
1626730171716,1699,favorite,200,"Number of samples in transaction : 1, number of failing samples : 0",Csae 1 1-1,,true,,3716583,1212,1,2,null,1579,4,0
1626730173420,43,preferences,200,OK,Csae 1 1-1,text,true,,1898,945,1,2,https://192.168.78.176/users/1/preferences,43,0,9
1626730168804,4627,load data,200,"Number of samples in transaction : 13, number of failing samples : 0",Csae 1 1-1,,true,,3725901,11805,1,2,null,4507,33,26
1626730167791,5588,Login 03 (load resource & login user),200,"Number of samples in transaction : 19, number of failing samples : 0",Csae 1 1-1,,true,,3940114,16845,1,2,null,5462,85,26
1626730173465,45,sunbird-dctrack-dark.png,200,OK,Csae 1 1-1,bin,true,,5375,962,1,2,https://192.168.78.176/dcim/assets/sunbird-dctrack-dark.png,45,0,0
1626730173512,3,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-1,text,true,,16087,982,1,2,https://192.168.78.176/dcim/roboto-v20-latin-regular.479970ffb74f2117317f.woff2,3,0,0
1626730173517,14,fontawesome-webfont.woff2,200,OK,Csae 1 1-1,text,true,,77512,985,1,2,https://192.168.78.176/dcim/fontawesome-webfont.af7ae505a9eed503f8b8.woff2?v=4.7.0,9,0,0
1626730173533,3,13-es2015.js,200,OK,Csae 1 1-1,text,true,,1664,972,1,2,https://192.168.78.176/dcim/13-es2015.728d1b465dcfaed77ae3.js?v=4.7.0,3,0,0
1626730173510,20,woff,200,"Number of samples in transaction : 3, number of failing samples : 0",Csae 1 1-1,,true,,95263,2939,1,2,null,15,6,0
1626730171141,3080,Copy log of dcTrackServer,1,OK,Copy Logs 2-1,text,true,,62,0,1,2,null,0,0,0
1626730173538,957,app,200,OK,Csae 1 1-1,text,true,,12369901,8502,1,1,https://192.168.78.176/app/,3,0,0
1626730173538,3,app-0,200,OK,Csae 1 1-1,text,true,,1338,930,1,1,https://192.168.78.176/app/,3,0,0
1626730173543,2,app-1,200,OK,Csae 1 1-1,text,true,,330,947,1,1,https://192.168.78.176/app/main.882ec9b9.css,2,0,0
1626730173545,13,app-2,200,OK,Csae 1 1-1,text,true,,154129,940,1,1,https://192.168.78.176/app/vendor.css,8,0,0
1626730173646,70,app-3,200,OK,Csae 1 1-1,text,true,,448121,938,1,1,https://192.168.78.176/app/dark.css,4,0,0
1626730173989,22,app-4,200,OK,Csae 1 1-1,text,true,,448146,939,1,1,https://192.168.78.176/app/light.css,5,0,0
1626730174298,117,app-5,200,OK,Csae 1 1-1,text,true,,4768669,946,1,1,https://192.168.78.176/app/main.882ec9b9.js,23,0,0
1626730174416,73,app-6,200,OK,Csae 1 1-1,text,true,,6548252,955,1,1,https://192.168.78.176/app/vendor.882ec9b9.bundle.js,3,0,0
1626730174490,2,app-7,200,OK,Csae 1 1-1,text,true,,458,953,1,1,https://192.168.78.176/app/dark.882ec9b9.bundle.js,2,0,0
1626730174493,2,app-8,200,OK,Csae 1 1-1,text,true,,458,954,1,1,https://192.168.78.176/app/light.882ec9b9.bundle.js,2,0,0
1626730174496,12,eventCount,200,,Csae 1 1-1,text,true,,367,975,1,1,https://192.168.78.176/dcTrackApp/api/v2/events/eventCount?status=active,12,0,0
1626730173464,1034,Login 04 (load main page),200,"Number of samples in transaction : 7, number of failing samples : 0",Csae 1 1-1,,true,,12470906,13378,1,1,null,75,11,0
1626730174510,3,common-en-US.json,200,OK,Csae 1 1-1,text,true,,52409,967,1,1,https://192.168.78.176/app/scripts/static/i18n/common-en-US.json,3,0,0
1626730174514,2,dashboard-en-US.json,200,OK,Csae 1 1-1,text,true,,14364,970,1,1,https://192.168.78.176/app/scripts/static/i18n/dashboard-en-US.json,2,0,0
1626730174517,1,permission-en-US.json,200,OK,Csae 1 1-1,text,true,,1382,971,1,1,https://192.168.78.176/app/scripts/static/i18n/permission-en-US.json,1,0,0
1626730174519,3,sunbird-dctrack-light.png,200,OK,Csae 1 1-1,bin,true,,5448,969,1,1,https://192.168.78.176/app/assets/images/sunbird-dctrack-light.png,3,0,0
1626730174532,2023,folders,200,OK,Csae 1 1-1,text,true,,1107124,967,1,1,https://192.168.78.176/dashboardr/folders?_dc=0.5561464759279824,2013,0,0
1626730176556,15,roboto-v20-latin-500.woff2,200,OK,Csae 1 1-1,text,true,,16223,969,1,1,https://192.168.78.176/app/assets/fonts/roboto-v20-latin-500.woff2,15,0,12
1626730176572,6,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-1,text,true,,16087,973,1,1,https://192.168.78.176/app/assets/fonts/roboto-v20-latin-regular.woff2,6,0,0
1626730176586,48,ALL_LKS,200,,Csae 1 1-1,text,true,,57034,997,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKS?_dc=0.8968583808127929,48,0,0
1626730176648,36,netmasks,200,,Csae 1 1-1,text,true,,1339,982,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/netmasks?_dc=0.605216745103696,36,0,0
1626730176685,311,locationLevel/2,200,,Csae 1 1-1,text,true,,348565,996,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2,306,0,0
1626730177011,432,locationLevel/2,200,,Csae 1 1-1,text,true,,348565,1019,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/DC_LOCATION/0/locationLevel/2?_dc=0.9616251312018473,429,0,0
1626730177457,70,ALL_LKU,200,,Csae 1 1-1,text,true,,49098,997,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/ALL_LKU?_dc=0.8302724281371354,69,0,0
1626730177542,178,ALL_CUSTOM,200,,Csae 1 1-1,text,true,,5791,1001,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/ALL_CUSTOM?_dc=0.05405229716044724,178,0,0
1626730177722,32,USER,200,,Csae 1 1-1,text,true,,9203,971,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/USER,31,0,0
1626730177755,31,USER_GROUP,200,,Csae 1 1-1,text,true,,389,977,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP,31,0,0
1626730177788,30,PROJECT_NUMBER,200,,Csae 1 1-1,text,true,,321,981,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER,30,0,0
1626730177819,180,CONTRACT_NUMBER,200,,Csae 1 1-1,text,true,,321,982,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER,180,0,0
1626730178001,40,CONNECTOR_ATTRIBUTE,200,,Csae 1 1-1,text,true,,1212,986,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/CONNECTOR_ATTRIBUTE,40,0,0
1626730178043,27,CORD_TYPE,200,,Csae 1 1-1,text,true,,1085,976,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/CORD_TYPE,27,0,0
1626730178072,30,BUDGET_STATUS,200,,Csae 1 1-1,text,true,,476,980,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/BUDGET_STATUS,30,0,0
1626730178104,8,font-awesome.json,200,OK,Csae 1 1-1,text,true,,39824,970,1,1,https://192.168.78.176/dcim/assets/static/lookups/font-awesome.json,8,0,0
1626730177721,378,get users information,200,"Number of samples in transaction : 8, number of failing samples : 0",Csae 1 1-1,,true,,52831,7823,1,1,null,377,14,0
1626730178114,34,connectors?typeName=Data,200,,Csae 1 1-1,text,true,,40083,976,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/connectors?typeName=Data,33,0,0
1626730178150,21,connectors?typeName=Power,200,,Csae 1 1-1,text,true,,93032,977,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/connectors?typeName=Power,18,0,0
1626730178184,18,connectors?typeName=Power (DC),200,,Csae 1 1-1,text,true,,737,1009,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.4188495825734414,18,0,0
1626730178203,14,connectors?typeName=Breaker (AC),200,,Csae 1 1-1,text,true,,1574,988,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28AC%29,14,0,0
1626730178219,16,connectors?typeName=Breaker (DC),200,,Csae 1 1-1,text,true,,2010,988,1,1,https://192.168.78.176/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29,16,0,0
1626730178237,25,voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=5001,200,,Csae 1 1-1,text,true,,663,1074,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=5001,24,0,0
1626730178263,14,voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102,200,,Csae 1 1-1,text,true,,334,1074,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102,14,0,0
1626730178278,15,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001,200,,Csae 1 1-1,text,true,,476,1015,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001,15,0,0
1626730178295,11,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-1,text,true,,347,1015,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103,11,0,0
1626730178308,13,phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-1,text,true,,398,1015,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103,13,0,0
1626730178322,416,locationDropdown?listType=itemFilter,200,,Csae 1 1-1,text,true,,280085,985,1,1,https://192.168.78.176/dcTrackApp/api/v2/rbac/locationDropdown?listType=itemFilter,413,0,0
1626730178740,476,locationDropdown?listType=itemFilter,200,,Csae 1 1-1,text,true,,280093,985,1,1,https://192.168.78.176/dcTrackApp/api/v2/rbac/locationDropdown?listType=itemFilter,472,0,14
1626730179219,41,20000,200,,Csae 1 1-1,text,true,,560,977,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/cord/20000,41,0,0
1626730179262,30,30000,200,,Csae 1 1-1,text,true,,1267,977,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/cord/30000,30,0,0
1626730179294,32,ALL_PARTS_ACTION,200,,Csae 1 1-1,text,true,,1503,983,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/ALL_PARTS_ACTION,32,0,0
1626730178113,1176,get contrast data,200,"Number of samples in transaction : 15, number of failing samples : 0",Csae 1 1-1,,true,,703162,15038,1,1,null,1164,36,14
1626730179327,2,dashboard-folders.json,200,OK,Csae 1 1-1,text,true,,723,975,1,1,https://192.168.78.176/dcim/assets/static/lookups/dashboard-folders.json,2,0,0
1626730179331,2,chart-type.json,200,OK,Csae 1 1-1,text,true,,2156,968,1,1,https://192.168.78.176/dcim/assets/static/lookups/chart-type.json,2,0,0
1626730179334,2,gauge-type.json,200,OK,Csae 1 1-1,text,true,,512,968,1,1,https://192.168.78.176/dcim/assets/static/lookups/gauge-type.json,2,0,0
1626730179337,2,chart-axis-tick-format.json,200,OK,Csae 1 1-1,text,true,,1275,980,1,1,https://192.168.78.176/dcim/assets/static/lookups/chart-axis-tick-format.json,2,0,0
1626730179340,1,donut-label-type.json,200,OK,Csae 1 1-1,text,true,,491,974,1,1,https://192.168.78.176/dcim/assets/static/lookups/donut-label-type.json,1,0,0
1626730179342,30,PART_ACTION,200,,Csae 1 1-1,text,true,,962,978,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/PART_ACTION,30,0,0
1626730179373,2,check-box.json,200,OK,Csae 1 1-1,text,true,,464,967,1,1,https://192.168.78.176/dcim/assets/static/lookups/check-box.json,2,0,0
1626730179377,1,boolean-opts.json,200,OK,Csae 1 1-1,text,true,,464,970,1,1,https://192.168.78.176/dcim/assets/static/lookups/boolean-opts.json,1,0,0
1626730179326,42,format,200,"Number of samples in transaction : 8, number of failing samples : 0",Csae 1 1-1,,true,,7047,7780,1,1,null,42,11,0
1626730179380,17,phaseLegMap?portType=20003,200,,Csae 1 1-1,text,true,,1049,977,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseLegMap?portType=20003,17,0,0
1626730179399,11,phaseMap?portType=20002,200,,Csae 1 1-1,text,true,,681,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseMap?portType=20002,11,0,0
1626730179411,12,phaseMap?portType=20003,200,,Csae 1 1-1,text,true,,790,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseMap?portType=20003,12,0,0
1626730179425,11,phaseMap?portType=20001,200,,Csae 1 1-1,text,true,,531,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/phaseMap?portType=20001,11,0,0
1626730179438,12,voltsMap?portType=20002,200,,Csae 1 1-1,text,true,,1373,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/voltsMap?portType=20002,12,0,0
1626730179451,55,voltsMap?portType=20003,200,,Csae 1 1-1,text,true,,240124,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/voltsMap?portType=20003,52,0,0
1626730179508,15,voltsMap?portType=20001,200,,Csae 1 1-1,text,true,,1122,974,1,1,https://192.168.78.176/dcTrackApp/api/v1/models/voltsMap?portType=20001,15,0,0
1626730179525,30,RELATIONSHIP,200,,Csae 1 1-1,text,true,,835,979,1,1,https://192.168.78.176/dcTrackApp/api/v2/dcimoperations/lookups/RELATIONSHIP,30,0,0
1626730179379,163,get contrast data,200,"Number of samples in transaction : 8, number of failing samples : 0",Csae 1 1-1,,true,,246505,7800,1,1,null,160,13,0
1626730179568,502,widgets,200,OK,Csae 1 1-1,text,true,,35823,976,1,1,https://192.168.78.176/dashboardr/folders/widgets?_dc=0.22426387407045334,502,0,0
1626730180116,258,portlets,200,OK,Csae 1 1-1,text,true,,2777,981,1,1,https://192.168.78.176/dashboardr/dashboards/1/portlets?_dc=0.3428801964090201,258,0,0
1626730180376,25,roboto-v20-latin-700.woff2,200,OK,Csae 1 1-1,text,true,,16167,969,1,1,https://192.168.78.176/app/assets/fonts/roboto-v20-latin-700.woff2,25,0,0
1626730180403,54,fontawesome-webfont.woff2,200,OK,Csae 1 1-1,text,true,,77512,968,1,1,https://192.168.78.176/app/assets/fonts/fontawesome-webfont.woff2,54,0,0
1626730180375,79,woff,200,"Number of samples in transaction : 2, number of failing samples : 0",Csae 1 1-1,,true,,93679,1937,1,1,null,79,4,0
1626730174509,5726,Login 02 (load resource & user accounts),200,"Number of samples in transaction : 60, number of failing samples : 0",Csae 1 1-1,,true,,3165253,55113,1,1,null,5691,222,26
1626730180506,334,dashboardr/chart_widgets/57,200,OK,parallel bzm - Parallel Controller,text,true,,2531,977,7,1,https://192.168.78.176/dashboardr/chart_widgets/57?_dc=0.26924193693058673,334,0,50
1626730180507,1200,dashboardr/chart_widgets/108,200,OK,parallel bzm - Parallel Controller,text,true,,162021,977,6,1,https://192.168.78.176/dashboardr/chart_widgets/108?_dc=0.8803187301977818,1199,0,50
1626730180512,1224,dashboardr/chart_widgets/54,200,OK,parallel bzm - Parallel Controller,text,true,,160077,976,5,1,https://192.168.78.176/dashboardr/chart_widgets/54?_dc=0.6405259451987471,1223,0,45
1626730181761,0,dummy origin,200,OK,Csae 1 1-2,text,true,,114,0,2,2,null,0,0,0
1626730180505,1256,dashboardr/chart_widgets/58,200,OK,parallel bzm - Parallel Controller,text,true,,159983,976,4,2,https://192.168.78.176/dashboardr/chart_widgets/58?_dc=0.1033198552892014,1254,0,49
1626730181764,18,load root,200,OK,Csae 1 1-2,text,true,,2321,360,2,2,https://192.168.78.176/dcim/,16,0,16
1626730181764,17,load root-0,301,Moved Permanently,Csae 1 1-2,text,true,,459,117,2,2,https://192.168.78.176/,16,0,16
1626730181781,0,load root-1,301,Moved Permanently,Csae 1 1-2,text,true,,460,121,2,2,https://192.168.78.176/dcim,0,0,0
