timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,API Start Time,API End Time
1626730193188,875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,27017,27892
1626730193188,13000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,27017,40017
1626730194188,13299,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,28017,41316
1626730194188,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,28017,28517
1626730194188,13000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,28017,41017
1626730195188,13299,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,29017,42316
1626730195188,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,29017,29267
1626730195188,12000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,29017,41017
1626730196189,13334,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,30018,43352
1626730196189,6132,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,30018,36150
1626730196189,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,30018,44018
1626730197189,13334,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,31018,44352
1626730197189,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,31018,31518
1626730197189,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,31018,45018
1626730198190,13334,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,32019,45353
1626730198190,376,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,32019,32395
1626730198190,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,32019,46019
1626730199190,13284,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,33019,46303
1626730199190,625,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,33019,33644
1626730199190,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,33019,47019
1626730200191,13298,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,34020,47318
1626730200191,10479,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,34020,44499
1626730200191,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,34020,48020
1626730201191,13298,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,35020,48318
1626730201191,1875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,35020,36895
1626730201191,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,35020,49020
1626730202192,13299,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,36021,49320
1626730202192,1001,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,36021,37022
1626730202192,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,36021,50021
1626730203192,13308,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,37021,50329
1626730203192,4010,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,37021,41031
1626730203192,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,37021,51021
1626730204193,13308,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,38022,51330
1626730204193,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,38022,38522
1626730204193,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,38022,52022
1626730205193,13311,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,39022,52333
1626730205193,2767,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,39022,41789
1626730205193,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,39022,53022
1626730206193,13314,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,40022,53336
1626730206194,8135,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,40023,48158
1626730206194,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,40023,54023
1626730207194,13336,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,41023,54359
1626730207194,11543,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,41023,52566
1626730207194,20000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,41023,61023
1626730208194,13339,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,42023,55362
1626730208195,1003,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,42024,43027
1626730208195,16000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,42024,58024
1626730209195,13339,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,43024,56363
1626730209195,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,43024,43524
1626730209195,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,43024,57024
1626730210195,13339,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,44024,57363
1626730210195,624,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,44024,44648
1626730210195,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,44024,58024
1626730211196,13339,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,45025,58364
1626730211196,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,45025,45400
1626730211196,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,45025,59025
1626730212196,13346,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,46025,59371
1626730212196,3007,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,46025,49032
1626730212196,19000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,46025,65025
1626730213197,13348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,47026,60374
1626730213197,376,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,47026,47402
1626730213197,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,47026,62026
1626730214197,13348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,48026,61374
1626730214197,250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,48026,48276
1626730214197,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,48026,63026
1626730215198,13348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,49027,62375
1626730215198,1126,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,49027,50153
1626730215198,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,49027,64027
1626730216198,13348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,50027,63375
1626730216198,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,50027,50402
1626730216198,14000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,50027,64027
1626730217199,13383,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,51028,64411
1626730217199,10466,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,51028,61494
1626730217199,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,51028,66028
1626730218199,13384,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,52028,65412
1626730218199,748,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,52028,52776
1626730218199,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,52028,67028
1626730219199,13384,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,53028,66412
1626730219199,1002,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,53028,54030
1626730219199,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,53028,68028
1626730220200,13394,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,54029,67423
1626730220200,6455,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,54029,60484
1626730220200,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,54029,69029
1626730221200,13394,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,55029,68423
1626730221200,500,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,55029,55529
1626730221200,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,55029,70029
1626730222200,13398,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,56029,69427
1626730222201,3634,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,56030,59664
1626730222201,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,56030,71030
1626730223201,13399,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,57030,70429
1626730223201,4630,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,57030,61660
1626730223201,15000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,57030,72030
1626730224201,13454,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,58030,71484
1626730224201,8531,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,58030,66561
1626730224201,21000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,58030,79030
1626730225202,13455,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,59031,72486
1626730225202,626,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,59031,59657
1626730225202,16000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,59031,75031
1626730226202,13454,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,60031,73485
1626730226202,375,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0,60031,60406
1626730226202,16000,localhost TCP,,,,,true,,0,0,0,0,null,0,0,0,60031,76031
1626730227203,13454,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0,61032,74486
